Site Name,Latitude,Longitude,Site Enabled,Device Name,Device Type,Max Power (dBm),Misc Loss (dB),Antenna Type,Mechanical Azimuth (deg),Mechanical Downtilt (deg),Electrical Downtilt (deg),Antenna Height AGL (m),Beamforming Gain (dB),LTE PDSCH Offset (dB),Cell Load (%)
S1192,27.9058549,-97.1392793,true,LTE-ENodeB-2074,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1193,27.9011527,-97.1482503,true,LTE-ENodeB-2075,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1194,32.3947825,-95.4238533,true,LTE-ENodeB-2076,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1195,32.4727628,-95.3303815,true,LTE-ENodeB-2077,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1196,29.9153615,-95.4861690,true,LTE-ENodeB-2078,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1197,27.8801489,-97.2324526,true,LTE-ENodeB-2079,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1198,30.8573220,-100.5213373,true,LTE-ENodeB-2080,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1199,32.3631880,-95.1603085,true,LTE-ENodeB-2081,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S12,30.6258167,-93.9169845,true,LTE-ENodeB-1010,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S120,34.1227536,-101.7929859,true,LTE-ENodeB-1108,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1200,32.7422655,-100.9299896,true,LTE-ENodeB-210,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1201,32.8614738,-101.0621139,true,LTE-ENodeB-2082,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1202,32.5782035,-100.7575549,true,LTE-ENodeB-2083,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1203,32.6012029,-100.8678868,true,LTE-ENodeB-2084,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1204,34.7292624,-101.8751078,true,LTE-ENodeB-2085,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1205,32.8347075,-100.8865770,true,LTE-ENodeB-2086,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1206,34.5219395,-101.7777759,true,LTE-ENodeB-2087,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1207,29.7239280,-95.5076341,true,LTE-ENodeB-2088,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1208,31.6945963,-94.1929744,true,LTE-ENodeB-2089,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1209,31.7080106,-94.3070498,true,LTE-ENodeB-2090,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S121,34.0898250,-101.8446075,true,LTE-ENodeB-1109,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1210,31.6857848,-93.9357956,true,LTE-ENodeB-2091,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1211,31.7610203,-94.0262981,true,LTE-ENodeB-211,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1212,31.6286391,-93.9917915,true,LTE-ENodeB-2092,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1213,36.1488770,-101.6876034,true,LTE-ENodeB-2093,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1214,32.3485316,-95.4411974,true,LTE-ENodeB-2094,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1215,32.4180890,-95.1809648,true,LTE-ENodeB-2095,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1216,32.4406599,-95.2516162,true,LTE-ENodeB-2096,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1217,32.4050019,-95.0447353,true,LTE-ENodeB-2097,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1218,32.3883475,-95.1901751,true,LTE-ENodeB-2098,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1219,29.7314675,-95.4981707,true,LTE-ENodeB-2099,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S122,32.4756494,-94.9606657,true,LTE-ENodeB-1110,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1220,32.3260460,-95.0252918,true,LTE-ENodeB-2100,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1221,32.2425950,-95.3898160,true,LTE-ENodeB-2101,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1222,32.2589160,-95.4475366,true,LTE-ENodeB-23,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1223,32.9563705,-97.0751652,true,LTE-ENodeB-212,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1224,32.1749083,-95.3893684,true,LTE-ENodeB-2102,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1225,29.2288410,-99.7688946,true,LTE-ENodeB-2103,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1226,32.2098614,-95.1881653,true,LTE-ENodeB-2104,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1227,32.1837283,-95.0004518,true,LTE-ENodeB-2105,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1228,32.1870488,-95.0651572,true,LTE-ENodeB-2106,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1229,32.1681108,-95.1094976,true,LTE-ENodeB-2107,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S123,32.4571480,-94.8702404,true,LTE-ENodeB-1111,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1230,32.2115424,-95.0561890,true,LTE-ENodeB-2108,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1231,32.9293925,-97.1101735,true,LTE-ENodeB-2109,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1232,32.8750088,-97.0502005,true,LTE-ENodeB-2110,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1233,29.7311685,-95.4881754,true,LTE-ENodeB-2111,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1234,32.2480678,-95.1553295,true,LTE-ENodeB-213,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1235,32.1921763,-95.2856053,true,LTE-ENodeB-2112,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1236,32.1938522,-95.1813604,true,LTE-ENodeB-2113,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1237,32.4422960,-99.7214069,true,LTE-ENodeB-2114,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1238,33.1359111,-96.0511319,true,LTE-ENodeB-2115,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1239,33.0810300,-96.0291943,true,LTE-ENodeB-2116,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S124,32.3877331,-94.9548696,true,LTE-ENodeB-113,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1240,26.4263372,-98.8471636,true,LTE-ENodeB-2117,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1241,26.3830428,-98.7505813,true,LTE-ENodeB-2118,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1242,26.4964332,-99.0848276,true,LTE-ENodeB-2119,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1243,26.5604042,-99.0753171,true,LTE-ENodeB-2120,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1244,26.2994430,-98.6789356,true,LTE-ENodeB-2121,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1245,26.3788938,-98.6270046,true,LTE-ENodeB-214,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1246,31.7816702,-101.0052933,true,LTE-ENodeB-2122,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1247,33.2872056,-100.1051280,true,LTE-ENodeB-2123,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1248,30.5656640,-100.6358287,true,LTE-ENodeB-2124,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1249,30.6469961,-100.6680980,true,LTE-ENodeB-2125,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S125,32.4306484,-94.8057568,true,LTE-ENodeB-1112,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1250,30.5944524,-100.7197052,true,LTE-ENodeB-2126,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1251,33.0327265,-96.0275119,true,LTE-ENodeB-2127,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1252,33.1014551,-96.0742733,true,LTE-ENodeB-2128,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1253,34.5023095,-101.7644800,true,LTE-ENodeB-2129,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1254,33.0426497,-96.1793414,true,LTE-ENodeB-2130,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1255,32.8343195,-97.0621932,true,LTE-ENodeB-2131,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1256,32.9470768,-97.0608010,true,LTE-ENodeB-215,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1257,32.9571958,-97.0795903,true,LTE-ENodeB-2132,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1258,32.4409680,-99.6879601,true,LTE-ENodeB-2133,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1259,32.4337632,-99.6891111,true,LTE-ENodeB-2134,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S126,32.4068970,-94.7316498,true,LTE-ENodeB-1113,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1260,32.3895673,-99.7420262,true,LTE-ENodeB-2135,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1261,32.5441110,-95.6390262,true,LTE-ENodeB-2136,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1262,32.3919661,-99.7425527,true,LTE-ENodeB-2137,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1263,32.4684489,-99.8078752,true,LTE-ENodeB-2138,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1264,32.4904597,-99.7634896,true,LTE-ENodeB-2139,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1265,29.8075002,-95.4531151,true,LTE-ENodeB-2140,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1266,32.5125625,-99.6915749,true,LTE-ENodeB-2141,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1267,33.9479900,-98.6567433,true,LTE-ENodeB-216,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1268,29.8175626,-95.4355393,true,LTE-ENodeB-2142,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1269,29.8097519,-95.4396736,true,LTE-ENodeB-2143,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S127,32.3849342,-94.8556371,true,LTE-ENodeB-1114,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1270,29.8209125,-95.3833632,true,LTE-ENodeB-2144,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1271,32.3572243,-99.7082491,true,LTE-ENodeB-2145,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1272,32.3080920,-99.8006840,true,LTE-ENodeB-2146,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1273,32.3397570,-99.8887053,true,LTE-ENodeB-2147,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1274,32.4487355,-100.0874459,true,LTE-ENodeB-2148,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1275,34.1048511,-98.6428543,true,LTE-ENodeB-2149,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1276,33.9746299,-98.7423581,true,LTE-ENodeB-2150,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1277,32.4676034,-100.0463164,true,LTE-ENodeB-2151,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1278,32.4180805,-99.9728276,true,LTE-ENodeB-217,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1279,29.3800341,-100.9387615,true,LTE-ENodeB-2152,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S128,30.6579568,-93.9700122,true,LTE-ENodeB-1115,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1280,33.1882360,-102.3001524,true,LTE-ENodeB-2153,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1281,29.3525686,-100.7366514,true,LTE-ENodeB-2154,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1282,29.3767933,-100.9686136,true,LTE-ENodeB-2155,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1283,30.2363659,-100.9136327,true,LTE-ENodeB-2156,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1284,33.1599384,-102.3016935,true,LTE-ENodeB-2157,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1285,33.2033400,-102.2614069,true,LTE-ENodeB-2158,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1286,33.1973385,-99.1545306,true,LTE-ENodeB-2159,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1287,33.1892771,-99.0865881,true,LTE-ENodeB-2160,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1288,33.2820101,-95.0198549,true,LTE-ENodeB-2161,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1289,33.2154529,-95.0859613,true,LTE-ENodeB-218,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S129,29.9563537,-96.2639844,true,LTE-ENodeB-1116,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1290,33.1003714,-95.0897720,true,LTE-ENodeB-2162,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1291,33.2616454,-94.8908185,true,LTE-ENodeB-2163,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1292,33.2811627,-94.9788082,true,LTE-ENodeB-2164,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1293,32.5491542,-95.8959082,true,LTE-ENodeB-2165,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1294,33.1051769,-95.0033160,true,LTE-ENodeB-2166,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1295,33.1448340,-94.9056449,true,LTE-ENodeB-2167,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1296,33.0730312,-94.8910455,true,LTE-ENodeB-2168,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1297,33.1834719,-94.8341059,true,LTE-ENodeB-2169,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1298,33.1775384,-94.9371324,true,LTE-ENodeB-2170,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1299,31.3951965,-100.4260618,true,LTE-ENodeB-2171,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S13,31.7242662,-95.6942953,true,LTE-ENodeB-1011,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S130,29.8663587,-96.1327933,true,LTE-ENodeB-1117,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1300,31.6195443,-100.4039960,true,LTE-ENodeB-219,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1301,31.6103100,-100.2667081,true,LTE-ENodeB-2172,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1302,31.4909909,-100.3047240,true,LTE-ENodeB-2173,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1303,31.3467030,-100.3061168,true,LTE-ENodeB-2174,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1304,31.3450060,-100.6323603,true,LTE-ENodeB-2175,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1305,31.6332643,-100.5663861,true,LTE-ENodeB-2176,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1306,31.2243601,-100.5566955,true,LTE-ENodeB-2177,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1307,30.3403894,-97.8357846,true,LTE-ENodeB-2178,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1308,30.4819905,-97.8914076,true,LTE-ENodeB-2179,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1309,30.3785971,-98.1365788,true,LTE-ENodeB-2180,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S131,29.9989270,-96.1411730,true,LTE-ENodeB-1118,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1310,29.8217835,-95.4055236,true,LTE-ENodeB-2181,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1311,30.4247085,-97.9885097,true,LTE-ENodeB-220,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1312,29.8460864,-95.3937954,true,LTE-ENodeB-2182,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1313,29.8671245,-95.4110075,true,LTE-ENodeB-2183,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1314,31.2605224,-94.9184345,true,LTE-ENodeB-2184,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1315,31.2577763,-95.0744878,true,LTE-ENodeB-2185,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1316,31.1487717,-94.9692217,true,LTE-ENodeB-2186,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1317,31.0652744,-95.1381337,true,LTE-ENodeB-2187,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1318,31.1931785,-95.1110675,true,LTE-ENodeB-2188,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1319,30.9633201,-95.1760389,true,LTE-ENodeB-2189,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S132,29.9411085,-96.2656725,true,LTE-ENodeB-1119,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1320,31.0744540,-95.2488044,true,LTE-ENodeB-2190,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1321,30.9717802,-95.4157333,true,LTE-ENodeB-2191,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1322,30.8692695,-95.3672660,true,LTE-ENodeB-221,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1323,30.7528994,-94.4356491,true,LTE-ENodeB-2192,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1324,29.8400347,-95.4895964,true,LTE-ENodeB-2193,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1325,29.8496840,-95.4650741,true,LTE-ENodeB-2194,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1326,30.8443090,-94.2639970,true,LTE-ENodeB-2195,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1327,30.7122521,-94.1781222,true,LTE-ENodeB-2196,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1328,30.6662138,-94.2393994,true,LTE-ENodeB-2197,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1329,30.6086296,-94.1544742,true,LTE-ENodeB-2198,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S133,29.9356747,-96.2496473,true,LTE-ENodeB-1120,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1330,30.6513429,-94.4350243,true,LTE-ENodeB-2199,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1331,30.5894896,-94.3495617,true,LTE-ENodeB-2200,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1332,32.6728873,-94.7382422,true,LTE-ENodeB-2201,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1333,30.9568240,-95.3886064,true,LTE-ENodeB-24,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1334,30.9384281,-94.2536751,true,LTE-ENodeB-222,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1335,30.8876852,-94.4392187,true,LTE-ENodeB-2202,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1336,30.9728593,-94.4403032,true,LTE-ENodeB-2203,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1337,30.8448264,-94.4118089,true,LTE-ENodeB-2204,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1338,30.7698230,-94.5537450,true,LTE-ENodeB-2205,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1339,30.7242457,-94.4740733,true,LTE-ENodeB-2206,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S134,29.6417008,-99.1207533,true,LTE-ENodeB-1121,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1340,30.6875997,-94.3612234,true,LTE-ENodeB-2207,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1341,30.6838540,-94.4479043,true,LTE-ENodeB-2208,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1342,30.7761240,-94.4155066,true,LTE-ENodeB-2209,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1343,32.8956060,-94.9493176,true,LTE-ENodeB-2210,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1344,32.7374351,-94.9405260,true,LTE-ENodeB-2211,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1345,32.7241104,-94.9552983,true,LTE-ENodeB-223,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1346,32.6485625,-95.1259296,true,LTE-ENodeB-2212,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1347,32.5609808,-95.1223392,true,LTE-ENodeB-2213,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1348,32.5048847,-95.6165094,true,LTE-ENodeB-2214,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1349,32.4964886,-95.7425412,true,LTE-ENodeB-2215,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S135,29.7675151,-99.1719493,true,LTE-ENodeB-114,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1350,32.4085495,-95.5255169,true,LTE-ENodeB-2216,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1351,32.4367475,-95.6287683,true,LTE-ENodeB-2217,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1352,32.4258080,-95.7637286,true,LTE-ENodeB-2218,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1353,32.4001518,-95.6745220,true,LTE-ENodeB-2219,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1354,32.4030012,-95.6328329,true,LTE-ENodeB-2220,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1355,32.4137312,-95.8598942,true,LTE-ENodeB-2221,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1356,32.4125413,-95.9350855,true,LTE-ENodeB-224,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S1357,32.4530224,-95.9855591,true,LTE-ENodeB-2222,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1358,32.5150210,-95.9997938,true,LTE-ENodeB-2223,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1359,32.5961133,-94.8204990,true,LTE-ENodeB-2224,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S136,29.7596982,-98.9096783,true,LTE-ENodeB-1122,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1360,31.2190300,-102.0895058,true,LTE-ENodeB-2225,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1361,31.1153654,-102.2160971,true,LTE-ENodeB-2226,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1362,31.1399123,-102.2227028,true,LTE-ENodeB-2227,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1363,29.4706912,-99.5884695,true,LTE-ENodeB-2228,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1364,29.3289282,-99.4785748,true,LTE-ENodeB-2229,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1365,29.2106957,-99.8707637,true,LTE-ENodeB-2230,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1366,29.3507781,-99.8998399,true,LTE-ENodeB-2231,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1367,32.5740203,-94.8784349,true,LTE-ENodeB-225,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S1368,29.3804572,-99.6797447,true,LTE-ENodeB-2232,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1369,29.1090696,-99.6601324,true,LTE-ENodeB-2233,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S137,33.0491490,-96.4120919,true,LTE-ENodeB-1123,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1370,29.8624226,-95.4857449,true,LTE-ENodeB-2234,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1371,32.7177640,-95.7652895,true,LTE-ENodeB-2235,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1372,32.6222390,-95.7740363,true,LTE-ENodeB-2236,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1373,32.6019276,-95.7285866,true,LTE-ENodeB-2237,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1374,32.6741234,-95.6677526,true,LTE-ENodeB-2238,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1375,32.7242822,-95.8579317,true,LTE-ENodeB-2239,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1376,32.7343687,-95.8912666,true,LTE-ENodeB-2240,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1377,32.6850640,-95.8946081,true,LTE-ENodeB-2241,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1378,32.7642550,-96.0342064,true,LTE-ENodeB-226,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1379,32.8172041,-95.9965400,true,LTE-ENodeB-2242,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S138,33.0035949,-96.4522584,true,LTE-ENodeB-1124,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1380,32.8162580,-96.0478281,true,LTE-ENodeB-2243,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1381,32.6005635,-96.0011727,true,LTE-ENodeB-2244,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1382,32.8824201,-96.0759073,true,LTE-ENodeB-2245,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1383,32.5387555,-95.8903375,true,LTE-ENodeB-2246,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1384,32.5646690,-95.6737199,true,LTE-ENodeB-2247,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1385,32.6990037,-95.9820829,true,LTE-ENodeB-2248,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1386,35.6946614,-101.4037881,true,LTE-ENodeB-2249,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1387,32.5641137,-95.7760760,true,LTE-ENodeB-2250,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1388,32.4956777,-95.8204093,true,LTE-ENodeB-2251,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1389,32.5623655,-95.9483344,true,LTE-ENodeB-227,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S139,34.0163789,-100.4983097,true,LTE-ENodeB-1125,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1390,32.6190072,-95.9088480,true,LTE-ENodeB-2252,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1391,32.5636711,-95.8766403,true,LTE-ENodeB-2253,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1392,35.6643996,-101.3863411,true,LTE-ENodeB-2254,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1393,28.8400650,-96.9125694,true,LTE-ENodeB-2255,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1394,28.7759204,-96.8602149,true,LTE-ENodeB-2256,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1395,28.8511147,-96.7658098,true,LTE-ENodeB-2257,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S1396,28.7614806,-96.7703906,true,LTE-ENodeB-2258,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
